x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
584311.02954, 3141195.34721, 89.4006846876, 7.390625, -0.325378940945, 0.00248790128945, 0.0, 1589792387.4686, 1.80139926939, 1, 76.9146875, 0.0, nan, 1.38297867775
584311.07945, 3141195.40931, 89.4013572376, 7.359375, -0.290542070905, 0.00236828696318, -0.0016253326711, 1589792387.4786, 1.80147242523, 1, 76.98828125, 0.0, nan, 1.31648933887
584311.129389, 3141195.4714, 89.4020386352, 7.359375, -0.0450081317697, 0.00236828696318, 0.0, 1589792387.4886, 1.80156853565, 1, 77.061875, 0.0, nan, 1.31648933887
584311.179365, 3141195.53349, 89.4027012972, 7.359375, -0.157765459811, 0.00229651859052, -0.000975196571254, 1589792387.4988, 1.80167734897, 1, 77.13546875, 0.0, nan, 1.27659571171
584311.229373, 3141195.59556, 89.4033155038, 7.359375, -0.438984291502, 0.00224867318735, -0.000650128620598, 1589792387.5088, 1.80181027585, 1, 77.2090625, 0.0, nan, 1.25
584311.279401, 3141195.65757, 89.4038421311, 7.359375, -0.638642269112, 0.00224867318735, 0.0, 1589792387.5187, 1.80181946351, 1, 77.28265625, 0.0, nan, 1.25
584311.329451, 3141195.71953, 89.4042783298, 7.359375, -0.470053160727, 0.00220082786779, -0.000650127484366, 1589792387.5286, 1.80198255284, 1, 77.35625, 0.0, nan, 1.22340428829
584311.379533, 3141195.78146, 89.4046240572, 7.34375, -0.198587605183, 0.00217690513159, -0.000325756407867, 1589792387.5386, 1.80207790566, 1, 77.4296875, 0.0, nan, 1.21010637283
584311.429656, 3141195.84337, 89.4049139462, 7.34375, -0.28573201384, 0.00217690513159, 0.0, 1589792387.5504, 1.80210398572, 1, 77.503125, 0.0, nan, 1.21010637283
584311.479817, 3141195.90527, 89.4051770076, 7.34375, -0.283684436776, 0.00217690513159, 0.0, 1589792387.5587, 1.8022324386, 1, 77.5765625, 0.0, nan, 1.21010637283
584311.529998, 3141195.96713, 89.4053883164, 7.34375, -0.269514573462, 0.00217690513159, 0.0, 1589792387.5690, 1.80228292526, 1, 77.65, 0.0, nan, 1.21010637283
584311.580202, 3141196.02896, 89.4055395288, 7.34375, -0.66617091822, 0.00212905993413, -0.000651509071786, 1589792387.5787, 1.80229500363, 1, 77.7234375, 0.0, nan, 1.18351066113
584311.63043, 3141196.09074, 89.4056390572, 7.34375, -0.294653371763, 0.00212905993413, 0.0, 1589792387.5887, 1.80243801989, 1, 77.796875, 0.0, nan, 1.18351066113
584311.680678, 3141196.1525, 89.4056992406, 7.34375, -0.150117918466, 0.00212905993413, 0.0, 1589792387.5997, 1.8024276092, 1, 77.8703125, 0.0, nan, 1.18351066113
584311.73095, 3141196.21424, 89.4057099981, 7.34375, -0.308176334286, 0.00212905993413, 0.0, 1589792387.6087, 1.80252333965, 1, 77.94375, 0.0, nan, 1.18351066113
584311.781262, 3141196.27594, 89.4056304244, 7.34375, -0.603211742124, 0.00217690513159, 0.000651509071786, 1589792387.6191, 1.80255178488, 1, 78.0171875, 0.0, nan, 1.21010637283
584311.831612, 3141196.3376, 89.4054567449, 7.34375, -0.391780306825, 0.00217690513159, 0.0, 1589792387.6286, 1.80258834613, 1, 78.090625, 0.0, nan, 1.21010637283
584311.881976, 3141196.39922, 89.4052047573, 7.34375, -0.239040156519, 0.00220082786779, 0.000325756407867, 1589792387.6386, 1.80265196653, 1, 78.1640625, 0.0, nan, 1.22340428829
584311.932371, 3141196.46082, 89.4048610054, 7.34375, -0.444328818683, 0.00220082786779, 0.0, 1589792387.6494, 1.80270294768, 1, 78.2375, 0.0, nan, 1.22340428829
584311.974923, 3141196.52197, 89.4044853695, 7.34375, -0.508326860748, 0.00220082786779, 0.0, 1589792387.6594, 1.80271239543, 1, 78.3109375, 0.0, nan, 1.22340428829
584312.01749, 3141196.58308, 89.4040261199, 7.34375, -0.323887728031, 0.00220082786779, 0.0, 1589792387.6687, 1.80270338974, 1, 78.384375, 0.0, nan, 1.22340428829
584312.06007, 3141196.64415, 89.4035049213, 7.34375, -0.371906344598, 0.00224867318735, 0.000651510734333, 1589792387.6786, 1.80264321502, 1, 78.4578125, 0.0, nan, 1.25
584312.10267, 3141196.70519, 89.4029431048, 7.34375, -0.330185536127, 0.00224867318735, 0.0, 1589792387.6888, 1.80266992978, 1, 78.53125, 0.0, nan, 1.25
584312.145312, 3141196.7662, 89.4023566942, 7.34375, -0.527019682598, 0.00229651859052, 0.000651511872982, 1589792387.7009, 1.80269289154, 1, 78.6046875, 0.0, nan, 1.27659571171
584312.187991, 3141196.82716, 89.4017513929, 7.34375, -0.577716708315, 0.00229651859052, 0.0, 1589792387.7088, 1.80268640172, 1, 78.678125, 0.0, nan, 1.27659571171
